transaction_id,product_id,sale_date,quantity,price_per_unit
4711,102,2025-01-12,1,45.43
4712,107,2025-01-30,3,14.52
4713,109,2025-01-11,3,49.15
4714,102,2025-01-23,3,33.03
4715,102,2025-01-02,2,25.9
4716,101,2025-01-05,1,40.57
4717,105,2025-01-02,5,38.26
4718,100,2025-01-08,3,18.9
4719,104,2025-01-25,1,20.75
4720,101,2025-01-25,1,21.6
4721,108,2025-01-16,1,37.86
4722,107,2025-01-28,1,23.26
4723,110,2025-01-20,4,20.75
4724,100,2025-01-07,2,12.18
4725,108,2025-01-30,2,42.95
4726,106,2025-01-04,3,45.15
4727,108,2025-01-20,1,49.32
4728,103,2025-01-22,2,34.69
4729,110,2025-01-30,4,19.41
4730,105,2025-01-27,4,30.29
4731,105,2025-01-23,5,24.56
4732,100,2025-01-14,5,22.89
4733,100,2025-01-07,4,23.55
4734,103,2025-01-17,5,33.26
4735,107,2025-01-12,3,39.36
4736,103,2025-01-13,4,13.16
4737,104,2025-01-15,2,39.58
4738,103,2025-01-31,4,16.24
4739,108,2025-01-07,2,23.91
4740,106,2025-01-15,4,23.55
4741,103,2025-01-18,3,17.85
4742,109,2025-01-23,3,23.18
4743,106,2025-01-23,2,20.98
4744,100,2025-01-21,1,33.82
4745,103,2025-01-13,5,39.44
4746,103,2025-01-10,4,12.19
4747,109,2025-01-05,4,21.24
4748,107,2025-01-07,4,16.42
4749,100,2025-01-21,4,14.0
4750,110,2025-01-15,4,14.1
4751,104,2025-01-10,4,31.16
4752,108,2025-01-29,3,12.72
4753,102,2025-01-05,3,25.72
4754,105,2025-01-13,1,23.22
4755,101,2025-01-05,1,11.12
4756,101,2025-01-27,5,25.77
4757,101,2025-01-29,1,12.53
4758,103,2025-01-02,5,32.84
4759,103,2025-01-06,4,46.15
4760,105,2025-01-03,5,15.93
4761,102,2025-01-20,5,38.39
4762,108,2025-01-01,4,21.49
4763,105,2025-01-29,4,10.82
4764,100,2025-01-03,3,11.55
4765,100,2025-01-27,4,19.22
4766,104,2025-01-08,3,43.86
4767,103,2025-01-13,2,44.63
4768,108,2025-01-02,5,39.58
4769,101,2025-01-08,2,41.41
4770,110,2025-01-11,2,45.96
4771,106,2025-01-10,1,21.72
4772,109,2025-01-25,5,41.46
4773,110,2025-01-03,4,25.83
4774,102,2025-01-13,5,30.29
4775,109,2025-01-29,5,47.55
4776,100,2025-01-08,4,46.77
4777,104,2025-01-06,2,45.65
4778,103,2025-01-23,1,45.89
4779,103,2025-01-02,5,40.76
4780,101,2025-01-24,2,35.52
4781,102,2025-01-01,4,47.48
4782,100,2025-01-26,2,47.32
4783,108,2025-01-18,5,37.48
4784,101,2025-01-14,3,35.17
4785,100,2025-01-15,2,34.86
4786,104,2025-01-10,2,25.97
4787,102,2025-01-11,1,42.67
4788,105,2025-01-24,2,10.39
4789,107,2025-01-18,5,14.45
4790,107,2025-01-15,4,49.79
4791,104,2025-01-24,4,12.71
4792,100,2025-01-10,5,23.51
4793,107,2025-01-11,5,32.45
4794,107,2025-01-06,4,18.17
4795,107,2025-01-06,2,19.73
4796,109,2025-01-04,1,26.26
4797,101,2025-01-11,1,20.76
4798,109,2025-01-14,2,38.66
4799,100,2025-01-20,4,24.16
4800,100,2025-01-12,1,49.74
4801,100,2025-01-13,2,19.01
4802,101,2025-01-18,1,49.41
4803,103,2025-01-16,1,31.41
4804,103,2025-01-28,2,48.9
4805,104,2025-01-02,4,13.37
4806,103,2025-01-24,1,26.23
4807,107,2025-01-20,2,19.8
4808,106,2025-01-24,3,29.03
4809,104,2025-01-24,2,14.87
4810,105,2025-01-07,4,12.25
4811,100,2025-01-08,2,46.29
4812,110,2025-01-23,3,14.18
4813,109,2025-01-24,2,33.24
4814,100,2025-01-15,3,41.1
4815,108,2025-01-05,5,29.3
4816,106,2025-01-24,4,47.55
4817,109,2025-01-27,3,17.72
4818,106,2025-01-29,4,31.74
4819,100,2025-01-27,5,43.51
4820,104,2025-01-02,4,13.15
4821,109,2025-01-10,2,20.88
4822,110,2025-01-02,4,44.75
4823,101,2025-01-20,3,18.74
4824,101,2025-01-12,4,35.7
4825,110,2025-01-22,2,42.72
4826,109,2025-01-17,4,48.38
4827,100,2025-01-17,3,24.06
4828,103,2025-01-17,2,11.22
4829,107,2025-01-12,1,41.89
4830,106,2025-01-22,3,47.04
4831,110,2025-01-02,5,12.36
4832,110,2025-01-27,5,27.89
4833,110,2025-01-25,2,14.13
4834,106,2025-01-14,2,45.09
4835,102,2025-01-17,4,28.12
4836,109,2025-01-23,3,11.86
4837,106,2025-01-25,3,15.51
4838,109,2025-01-07,3,10.44
4839,106,2025-01-25,5,18.06
4840,107,2025-01-06,4,48.36
4841,100,2025-01-25,1,46.17
4842,108,2025-01-12,1,30.27
4843,104,2025-01-22,4,33.99
4844,101,2025-01-12,1,22.72
4845,107,2025-01-04,2,21.26
4846,103,2025-01-15,1,45.49
4847,100,2025-01-04,1,35.22
4848,102,2025-01-06,5,38.56
4849,108,2025-01-21,1,42.49
4850,100,2025-01-16,4,32.74
4851,104,2025-01-14,5,43.68
4852,107,2025-01-22,1,34.91
4853,104,2025-01-07,2,38.91
4854,101,2025-01-26,1,17.58
4855,104,2025-01-11,1,44.68
4856,107,2025-01-28,5,45.33
4857,108,2025-01-24,3,35.96
4858,106,2025-01-30,5,42.32
4859,110,2025-01-05,2,23.78
4860,101,2025-01-28,3,43.68
4861,106,2025-01-08,4,26.24
4862,101,2025-01-10,3,46.25
4863,110,2025-01-15,2,35.38
4864,102,2025-01-02,3,11.58
4865,106,2025-01-28,4,16.55
4866,108,2025-01-30,2,14.08
4867,100,2025-01-20,5,47.55
4868,109,2025-01-08,5,21.67
4869,108,2025-01-05,5,13.12
4870,109,2025-01-01,2,48.57
4871,101,2025-01-29,5,11.78
4872,102,2025-01-07,4,24.06
4873,101,2025-01-04,2,44.29
4874,106,2025-01-24,2,44.4
4875,104,2025-01-02,3,47.99
4876,104,2025-01-12,3,21.51
4877,101,2025-01-08,3,37.33
4878,102,2025-01-13,2,15.14
4879,105,2025-01-16,2,28.62
4880,107,2025-01-09,3,35.19
4881,109,2025-01-23,1,23.4
4882,108,2025-01-27,3,13.98
4883,106,2025-01-30,5,26.75
4884,104,2025-01-09,4,10.31
4885,108,2025-01-24,4,22.7
4886,108,2025-01-06,5,12.45
4887,101,2025-01-31,4,26.46
4888,109,2025-01-04,4,20.46
4889,101,2025-01-26,1,18.93
4890,109,2025-01-30,2,49.78
4891,110,2025-01-15,5,22.42
4892,104,2025-01-25,1,49.97
4893,107,2025-01-05,3,30.99
4894,105,2025-01-23,2,37.52
4895,108,2025-01-22,3,26.03
4896,101,2025-01-26,2,49.53
4897,107,2025-01-18,2,14.97
4898,106,2025-01-24,2,44.51
4899,107,2025-01-19,1,38.66
4900,105,2025-01-31,5,24.18
4901,105,2025-01-11,5,18.19
4902,110,2025-01-24,4,46.27
4903,106,2025-01-08,4,46.45
4904,102,2025-01-06,5,40.95
4905,105,2025-01-19,5,17.59
4906,103,2025-01-14,5,13.97
4907,107,2025-01-17,2,19.25
4908,102,2025-01-28,1,30.82
4909,106,2025-01-12,1,27.19
4910,100,2025-01-10,3,26.24
4911,101,2025-01-07,2,32.73
4912,100,2025-01-09,1,43.17
4913,100,2025-01-03,5,37.36
4914,104,2025-01-02,1,41.02
4915,102,2025-01-02,5,22.65
4916,102,2025-01-18,4,43.94
4917,104,2025-01-09,4,20.53
4918,107,2025-01-17,3,42.54
4919,105,2025-01-07,5,24.75
4920,110,2025-01-04,5,21.13
4921,101,2025-01-05,2,45.45
4922,101,2025-01-12,4,37.68
4923,109,2025-01-17,5,14.17
4924,107,2025-01-06,2,25.84
4925,108,2025-01-11,4,17.41
4926,100,2025-01-21,5,38.17
4927,109,2025-01-08,1,12.2
4928,102,2025-01-26,2,36.02
4929,102,2025-01-10,3,14.07
4930,106,2025-01-18,1,49.48
4931,104,2025-01-05,4,24.73
4932,100,2025-01-05,5,15.65
4933,108,2025-01-01,5,10.86
4934,105,2025-01-09,3,22.3
4935,101,2025-01-10,1,29.4
4936,105,2025-01-27,1,15.18
4937,103,2025-01-17,2,22.73
4938,106,2025-01-17,5,32.41
4939,104,2025-01-05,1,45.44
4940,103,2025-01-12,3,46.76
4941,107,2025-01-02,5,17.0
4942,110,2025-01-13,1,29.22
4943,110,2025-01-07,4,29.06
4944,107,2025-01-24,5,49.0
4945,107,2025-01-16,5,16.49
4946,104,2025-01-12,5,31.48
4947,104,2025-01-28,1,30.99
4948,110,2025-01-24,5,33.86
4949,102,2025-01-05,4,23.33
4950,105,2025-01-05,2,39.18
4951,105,2025-01-15,1,14.38
4952,100,2025-01-29,2,20.81
4953,104,2025-01-22,1,11.2
4954,108,2025-01-12,4,41.39
4955,104,2025-01-02,4,23.61
4956,105,2025-01-09,2,45.03
4957,107,2025-01-24,1,30.76
4958,106,2025-01-05,4,38.68
4959,108,2025-01-06,3,38.81
4960,105,2025-01-21,1,40.25
4961,104,2025-01-06,5,31.11
4962,108,2025-01-15,2,20.48
4963,104,2025-01-25,5,29.77
4964,109,2025-01-30,1,41.29
4965,109,2025-01-08,2,36.52
4966,105,2025-01-10,4,42.69
4967,109,2025-01-05,5,40.65
4968,104,2025-01-24,2,12.69
4969,110,2025-01-14,5,40.06
4970,103,2025-01-12,3,29.34
4971,110,2025-01-30,4,27.37
4972,110,2025-01-12,2,23.27
4973,100,2025-01-25,3,47.73
4974,102,2025-01-10,4,23.63
4975,107,2025-01-18,4,20.79
4976,103,2025-01-12,4,38.22
4977,102,2025-01-02,5,48.36
4978,104,2025-01-17,4,29.33
4979,104,2025-01-25,3,49.0
4980,109,2025-01-13,1,45.9
4981,109,2025-01-08,2,37.9
4982,103,2025-01-10,2,21.88
4983,108,2025-01-04,5,31.91
4984,108,2025-01-15,3,11.39
4985,109,2025-01-31,3,27.5
4986,100,2025-01-11,4,45.77
4987,104,2025-01-12,1,41.48
4988,104,2025-01-01,3,41.64
4989,101,2025-01-08,4,20.8
4990,100,2025-01-15,2,19.02
4991,105,2025-01-01,4,36.39
4992,106,2025-01-11,3,18.85
4993,105,2025-01-22,4,15.24
4994,107,2025-01-19,3,17.91
4995,105,2025-01-16,3,16.68
4996,109,2025-01-01,3,47.87
4997,102,2025-01-16,3,37.29
4998,110,2025-01-30,3,49.21
4999,110,2025-01-29,3,41.49
5000,102,2025-01-11,2,24.9
